Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195
5309,0.0,0.9407857,0.3098486,0.0,0.8743903,0.31790903,0.122615956,0.9493868,0.0,0.0,0.0,0.89735866,0.33355957,0.0056319935,0.2686084,0.1389281,0.0,0.7737081,0.89546824,1.2802649,0.0,0.0,0.0,0.0,0.57996225,0.74778366,0.24157019,1.053458,0.0,0.0,0.66993797,0.43467572,0.056708124,0.5862765,0.0,0.26161513,0.4095098,0.06336012,0.0,0.0,0.7612676,0.0,0.16245492,0.0,0.053908862,0.014796229,0.42926016,0.5309853,0.0,0.0,0.5515202,0.49307713,0.07995197,0.3817585,0.25128412,1.1167942,0.34908858,0.3006997,0.18948129,0.66988486,0.1260344,0.0,0.78930867,0.0063082436,0.0,0.50902057,0.46830267,0.0,0.0,0.88806427,0.50395954,0.07056439,0.0,0.8694349,0.09018688,0.21541512,0.12958956,0.0,0.5928531,0.0,1.1312919,0.0,0.0,0.5053152,0.15602165,0.0,0.0,0.5287581,0.6790327,0.42431077,0.0,0.0,0.0,0.0,0.13235043,0.0,0.0,0.18036918,0.88385904,0.88639605,0.39440912,0.32703203,1.0351579,0.6015599,1.5102565,1.3617237,0.054549485,0.0,0.0,1.1139313,0.09549994,0.10495598,0.14262868,0.96573657,0.49131197,0.30206397,0.77882975,0.0,0.0,0.23931754,0.16553824,0.0,0.22276703,0.0,0.03229946,0.4071269,0.1566907,0.32104692,0.0,0.6013887,0.0,0.49008796,0.7855521,0.48748255,0.32440838,0.14724241,0.7864876,0.0,0.3095708,0.13077036,0.45636535,0.18434992,0.55810595,0.85620195,0.19754522,0.0,0.0,0.4804769,0.16126452,0.37361273,0.22644693,0.55738026,0.0,0.55459064,0.0,0.9170539,1.1455228,0.32302463,1.2085766,0.2674967,0.0,0.4027644,0.0,0.2060083,0.0,0.0,0.33830765,0.32358912,0.0,0.12574448,0.0,0.0,0.17618848,0.1695494,0.0,0.4622773,0.48556867,0.5989657,0.37124327,0.0,0.056705292,0.4991718,0.0,0.0,0.0,0.61249524,0.2049889,0.0,0.0,0.0,0.072556034,0.0,0.7408256,0.26089805,0.0,0.0
5328,0.3142259,0.8481325,0.4261896,0.0,0.8039553,0.5387181,0.18497188,1.0004227,0.11466427,0.0,0.0,1.0679191,0.2550247,0.0,0.14230086,0.44245207,0.0,1.0092514,0.8857647,1.1269505,0.0,0.0,0.0,0.0,0.13221198,0.61446506,0.037142932,1.0349376,0.0,0.07025289,0.5476244,0.43473405,0.009141248,0.6902218,0.0,0.121906325,0.24819283,0.0,0.0,0.0,0.68322927,0.0,0.5930863,0.0,0.123056985,0.20132363,0.5376382,0.46586606,0.0,0.0,0.56523067,0.30593577,0.055588238,0.6943923,0.25654954,1.2863894,0.34056112,0.30077457,0.40578038,0.7628533,0.0,0.0,0.7038841,0.2604104,0.0,0.82297873,0.5074977,0.0,0.23194763,0.67248917,0.66993654,0.330456,0.0,0.6925083,0.10882135,0.4174503,0.09259622,0.0,0.9387527,0.0,0.84782577,0.0,0.06699672,0.4544156,0.32069993,0.0,0.0,0.39303443,1.1111027,0.43400437,0.0,0.0,0.0,0.071971074,0.047743622,0.0,0.0,0.27469656,0.5744902,0.8602972,0.64725465,0.25075704,0.9874253,0.37548944,1.8352216,1.3511684,0.21685773,0.0,0.0,1.0184909,0.10233677,0.06971541,0.70747936,0.5733436,0.5226937,0.57956606,0.75028855,0.0,0.0,0.35708168,0.17595036,0.0,0.0,0.0,0.056688696,0.29688537,0.13196161,0.19197065,0.0,0.8081893,0.0,0.5495605,0.5159954,0.30019298,0.36342144,0.014382251,0.90477586,0.0,0.33733118,0.3253839,0.48061946,0.42003885,0.64157873,0.7934592,0.19721833,0.002889052,0.0,0.42070562,0.40255368,0.39549935,0.32497466,0.5856198,0.0,0.46077263,0.0,0.7495954,1.2034149,0.27926666,1.4694254,0.4490299,0.0,0.059720844,0.0,0.42433992,0.0,0.2873902,0.35895765,0.58662003,0.0,0.21654452,0.0,0.0,0.07226131,0.20009124,0.0,0.55452174,0.32082653,0.80525774,0.0,0.0,0.016726125,0.77678514,0.0,0.0,0.0,0.51897395,0.21547772,0.00869018,0.0,0.0,0.0,0.0,0.64887905,0.33933353,0.0,0.0
5329,0.008590337,0.80992496,0.5296688,0.0,0.9402399,0.36664185,0.07680013,0.85217303,0.0,0.0,0.0,0.7041956,0.39938098,0.0,0.3722927,0.2600435,0.0,0.7522451,0.7827936,1.2101184,0.0,0.0,0.0,0.0,0.30790222,0.7599194,0.19782273,1.0062306,0.0,0.00016289856,0.57504445,0.42662838,0.028770994,0.834541,0.0,0.35557485,0.43931752,0.12751982,0.0,0.0,0.76279867,0.0,0.38611072,0.0,0.0,0.13234979,0.5027391,0.48729452,0.0,0.0,0.49842617,0.25443548,0.2908085,0.54803914,0.323474,0.88554627,0.5549596,0.22693005,0.3511163,0.5869737,0.21273166,0.0,0.69747657,0.0,0.0,0.49068147,0.45308864,0.0,0.0,0.9198692,0.49459776,0.0312665,0.0,0.81267375,0.009658104,0.06294371,0.033002157,0.0,0.63323265,0.0,0.84494054,0.0,0.0,0.44991225,0.07640304,0.0,0.0,0.4467337,0.8307355,0.44593,0.0,0.0,0.0,0.0,0.20507306,0.0,0.0,0.2763547,0.7840269,0.6953308,0.2910258,0.2184063,1.0308439,0.472159,1.4447738,1.1046437,0.19006236,0.0,0.0,0.9346109,0.0,0.090749435,0.18073303,0.759954,0.40671456,0.24518746,0.65572494,0.0,0.0,0.23649472,0.21616714,0.0,0.3811295,0.0,0.0,0.5578585,0.29730153,0.31092185,0.0,0.6094406,0.0,0.36016908,0.7073154,0.3409974,0.3598777,0.20145461,0.7464506,0.0,0.271123,0.17949858,0.43608397,0.084958225,0.42952514,0.8911474,0.16478257,0.06905071,0.0,0.5529037,0.2864783,0.3825496,0.20885524,0.38320556,0.0,0.6039707,0.0,1.0495038,1.155064,0.3290273,1.2543194,0.25289154,0.0,0.49340087,0.0881436,0.28512377,0.0,0.0,0.24768312,0.4742027,0.0,0.15560615,0.0,0.0,0.0,0.22263281,0.0,0.42036095,0.26391584,0.40078908,0.4476969,0.0,0.050018657,0.6362232,0.0,0.0,0.0,0.56576186,0.07872857,0.0,0.0,0.0,0.056381974,0.0,0.6132472,0.35867366,0.0,0.0
5330,0.16726372,0.68196607,0.5933754,0.0,0.8053919,0.462313,0.20453769,0.68161744,0.0,0.0,0.0,0.6827906,0.3211381,0.0,0.38562155,0.25582665,0.0,0.7212804,0.6047232,1.1148218,0.0,0.0,0.0,0.0,0.16586563,0.8475489,0.21819718,1.0423307,0.0,0.16512236,0.5398476,0.49319065,0.088438585,0.78716034,0.0,0.5002592,0.4120766,0.17886093,0.0,0.0,0.71082306,0.0,0.47866154,0.0,0.0,0.00790761,0.457932,0.45254007,0.0,0.0,0.3325645,0.38190243,0.25008908,0.3946728,0.5121035,0.76506007,0.4910904,0.26715624,0.46057272,0.70382905,0.025406213,0.0,0.58599734,0.0,0.0,0.47791967,0.5334241,0.0,0.0,0.7416675,0.39291453,0.0,0.0,0.8400958,0.11720012,0.099438146,0.020264458,0.0,0.78247553,0.0,0.7449993,0.0,0.012767106,0.4415836,0.0,0.0,0.0,0.41361246,0.7548921,0.51527816,0.031935267,0.0,0.0,0.029319484,0.24761447,0.0,0.0,0.28227305,0.6643543,0.62349176,0.4128055,0.40976635,0.7756738,0.5795146,1.3351233,0.84533817,0.16547711,0.0,0.0,0.81950974,0.0,0.0,0.22197542,0.5248589,0.43114233,0.13358587,0.67571634,0.0,0.0,0.18200892,0.21663399,0.0,0.23568311,0.0,0.0,0.37795457,0.40729693,0.29194605,0.0,0.5247732,0.0,0.45993832,0.32130453,0.26034552,0.42514226,0.14730048,0.617649,0.0,0.33685714,0.020534568,0.48300114,0.20879215,0.43955278,0.6611422,0.06300541,0.082989864,0.0,0.61242354,0.38108158,0.42636546,0.34436563,0.5504823,0.0,0.5472857,0.0,0.7465123,1.0074893,0.319307,1.1776391,0.3174022,0.05815085,0.21647833,0.20100112,0.21746293,0.0,0.0,0.25572732,0.667609,0.0,0.18589991,0.0,0.0,0.0,0.26276788,0.0,0.29413205,0.32810527,0.4604102,0.27610952,0.0,0.0011572642,0.7103795,0.07494133,0.0,0.0,0.36698008,0.16845395,0.0,0.0,0.0,0.0,0.0,0.6583156,0.44209903,0.0,0.0
5336,0.16511875,0.8069191,0.47249094,0.0,0.7827711,0.48032233,0.32658368,1.0540446,0.0,0.0,0.0,0.90058416,0.28374386,0.005930993,0.41408873,0.4647359,0.0,0.7274883,0.8621882,0.82705903,0.0,0.0,0.0,0.0,0.3536798,0.43148473,0.18432158,1.0588758,0.0,0.19977687,0.583483,0.36836308,0.1079317,0.64028144,0.0,0.3843084,0.17756896,0.0,0.0,0.0,0.5342018,0.0,0.4084897,0.0,0.089858264,0.3419693,0.66056705,0.4452797,0.09640337,0.0,0.59385085,0.3993507,0.16295555,0.6765343,0.31371567,0.75013435,0.39134666,0.14275555,0.2692364,0.7885131,0.30062708,0.0,0.61703515,0.23028766,0.0,0.80517334,0.47006378,0.0,0.33373663,0.7919741,0.58510077,0.29198945,0.0,0.63040704,0.25703737,0.44402733,0.11154644,0.0,0.6317468,0.0,0.7266966,0.0,0.18505669,0.3190121,0.092210755,0.0,0.056752793,0.5334552,0.57240885,0.47814804,0.0,0.0,0.0,0.062359188,0.0,0.0,0.0,0.10269737,0.8267763,0.6070144,0.663209,0.3923295,0.9566179,0.5865243,1.7110168,1.1764596,0.24449995,0.0,0.0,1.0720044,0.08603947,0.019015232,0.5691473,0.59266317,0.19633277,0.48448578,0.6252331,0.0,0.0,0.34255573,0.6287832,0.0,0.0,0.0,0.0,0.4516401,0.21731575,0.15728773,0.0,0.69658023,0.0,0.53768307,0.49478957,0.35348824,0.29308578,0.0,0.69725984,0.0,0.46187073,0.26249865,0.4870005,0.30475324,0.4026915,0.8112498,0.3894561,0.0,0.0,0.49768928,0.34507772,0.28889605,0.3323296,0.5287936,0.0,0.46832532,0.0,0.7682577,1.3316578,0.14578028,1.1156961,0.36070824,0.0,0.2822392,0.09855913,0.43887675,0.0,0.08866776,0.56333536,0.50943464,0.04464134,0.11707535,0.0,0.0,0.1213213,0.11690754,0.0,0.7751428,0.37120366,0.6714282,0.0,0.0,0.057639655,0.6781119,0.026642462,0.0,0.0,0.35736537,0.36409527,0.0,0.0,0.0,0.0,0.0,0.7024131,0.12365082,0.0,0.0
5346,0.16016826,0.74261844,0.5245021,0.0,0.7238421,0.36145604,0.21955198,0.8428427,0.0,0.0,0.0,0.7499746,0.26888484,0.027501198,0.39075089,0.3344648,0.0,0.8826908,0.80113554,1.0493777,0.0,0.0,0.0,0.0,0.4088516,0.81328773,0.31957346,1.0984775,0.0,0.09629741,0.6355633,0.41883454,0.15103622,0.73665375,0.0,0.4367299,0.39046112,0.13319974,0.0,0.0,0.6353689,0.0,0.3192023,0.0,0.0029853848,0.109375775,0.56969714,0.5882531,0.0,0.0,0.4094764,0.52962,0.092130154,0.38169497,0.43131164,0.803943,0.4061555,0.2676137,0.24747206,0.866711,0.15763418,0.0,0.67030805,0.08864604,0.0,0.52643186,0.57135284,0.0,0.0,0.8008334,0.3574527,0.018814322,0.0,0.7881007,0.17020752,0.25264135,0.11347258,0.0,0.5825312,0.0,0.77240837,0.07826986,0.08711602,0.547606,0.0895924,0.0,0.0,0.5229823,0.5014121,0.5946697,0.0,0.0,0.0,0.043172356,0.2089043,0.0,0.0,0.12375298,0.7880066,0.7573221,0.46975747,0.42356655,0.7598843,0.64940655,1.3828549,1.0278147,0.107005686,0.0,0.0,0.93025553,0.0,0.0,0.2967894,0.7018908,0.39743853,0.32005268,0.7654482,0.0,0.0,0.2121746,0.22962345,0.0,0.13895285,0.0,0.0,0.2807586,0.317953,0.37337202,0.0,0.5631991,0.0,0.59891886,0.46364656,0.3600525,0.27245927,0.060885184,0.7464457,0.0,0.351228,0.05324293,0.46142286,0.31901488,0.45499706,0.71077305,0.2690316,0.0,0.0,0.47742644,0.3186663,0.3204359,0.23692816,0.6123594,0.0,0.47672924,0.0,0.7405655,1.2210329,0.21951745,1.1031451,0.38225895,0.0,0.33382267,0.1187644,0.31115165,0.0,0.0,0.401374,0.5036543,0.0,0.1410759,0.0,0.0,0.0,0.1682488,0.0,0.4587506,0.39354938,0.5964823,0.12556344,0.0,0.0,0.62651116,0.04714688,0.0,0.0,0.29334614,0.3087758,0.0,0.0,0.0,0.032617953,0.0,0.69377327,0.25429615,0.0,0.0
5356,0.3136777,0.94287324,0.35062447,0.0,0.77079076,0.47829923,0.40194556,1.2748042,0.15288247,0.0,0.0,1.1624521,0.2732854,0.04767209,0.3711745,0.55882746,0.0,0.90863425,0.9520568,0.94301414,0.0,0.0,0.0,0.0,0.34247944,0.44837037,0.04183234,1.1121335,0.0,0.0043617273,0.6504863,0.40273455,0.10225362,0.6054389,0.0,0.2756694,0.0,0.0,0.0,0.0,0.45786798,0.0,0.4221906,0.0,0.32623917,0.20311613,0.7811669,0.67145073,0.18191257,0.0,0.80338115,0.4668646,0.0,0.60662603,0.2625711,1.2480677,0.32893342,0.3134444,0.31316495,0.9614325,0.32266688,0.0,0.6536334,0.3349626,0.0,0.84147465,0.6055853,0.0,0.39813358,0.72949994,0.7325858,0.29316488,0.0,0.6270227,0.08554982,0.7426221,0.06442942,0.0,0.8396517,0.0,0.79603255,0.3190257,0.13383104,0.41888732,0.3444959,0.0,0.0,0.6383438,0.7743857,0.4570142,0.005419504,0.0,0.0,0.07778834,0.022863269,0.0,0.0,0.29379454,0.77443415,0.7155502,0.8046399,0.5358261,1.0416301,0.516199,2.0339904,1.3483157,0.21793875,0.0,0.0,1.1881356,0.30896863,0.0,0.66954976,0.65095,0.26542175,0.55330205,0.82144845,0.0,0.0,0.21804067,0.3215809,0.0,0.0,0.0,0.0,0.24580772,0.035325814,0.15116337,0.0,0.8312732,0.0,0.7665487,0.5726523,0.2383672,0.33713275,0.0,0.8440352,0.0,0.45678294,0.31146023,0.53681815,0.46723387,0.64114296,0.69736415,0.50382245,0.0,0.0,0.4012118,0.33874997,0.30345324,0.44220534,0.81321913,0.0,0.35738087,0.0,0.56659186,1.3211465,0.1692016,1.1363895,0.51429266,0.0,0.0061344765,0.00081150234,0.46596834,0.0,0.41978416,0.469675,0.44664654,0.0,0.116702296,0.18172246,0.0,0.28855503,0.10309575,0.0,0.7731733,0.4067876,0.7383811,0.0,0.0,0.12109163,0.7273153,0.009454431,0.0,0.0,0.42564934,0.42913216,0.19286796,0.0,0.0,0.0,0.0,0.8934042,0.1765135,0.0,0.0
5358,0.14611685,0.76914066,0.34544662,0.0,0.70423716,0.3778175,0.07540591,0.93579555,0.0,0.0,0.0,0.75251037,0.40307224,0.0,0.24574652,0.19790122,0.0,0.70283765,0.82078606,1.0553477,0.0,0.0,0.0,0.0,0.37207547,0.55958813,0.23084627,0.9412233,0.0,0.098764114,0.7068886,0.37350512,0.27569568,0.6537776,0.016009707,0.30291867,0.1473586,0.17460802,0.0,0.0,0.77886826,0.0,0.3069449,0.0,0.03465532,0.0816956,0.6035022,0.46883637,0.0,0.0,0.60652226,0.34731767,0.11096522,0.38771158,0.2287131,0.8988248,0.33946446,0.062942885,0.28290105,0.5203601,0.22367127,0.0,0.3774855,0.0,0.0,0.4558051,0.4397083,0.0,0.11718169,0.7618151,0.47581252,0.14179239,0.0,0.65068454,0.2922053,0.3255192,0.056349464,0.0,0.6644722,0.0,0.91968966,0.12139268,0.0,0.4085961,0.16186911,0.0,0.053073693,0.5033116,0.64585435,0.4478205,0.0,0.0,0.0,0.0,0.048974063,0.0,0.0,0.0,0.65589136,0.71443135,0.30423483,0.18505363,0.9556837,0.57232547,1.4220109,1.1009463,0.0,0.0,0.0,0.9262056,0.0,0.0632252,0.3153215,0.8438415,0.5028476,0.40307647,0.62969697,0.0,0.0,0.13036406,0.35461327,0.0,0.17244247,0.0,0.0,0.3585729,0.27893454,0.24049571,0.0,0.57302475,0.0,0.29452035,0.65366834,0.42439395,0.40419772,0.048753716,0.8319527,0.0,0.3833952,0.19116983,0.22365545,0.33998388,0.5058015,0.8524049,0.20817876,0.087353334,0.0,0.3968721,0.2365706,0.2541333,0.19071943,0.44843796,0.0,0.6552606,0.0,0.9350533,0.949514,0.2120248,1.2212749,0.25191566,0.0,0.411572,0.07775288,0.30280587,0.0,0.028487869,0.4508026,0.31605712,0.052619882,0.16893137,0.0,0.0,0.12825024,0.16230527,0.0,0.6971747,0.42668477,0.40786648,0.20075479,0.0,0.048897076,0.4539997,0.0,0.0,0.0,0.6438952,0.26334542,0.0,0.0,0.0,0.0676996,0.0,0.8190678,0.28124633,0.0,0.0
5359,0.18942139,0.8417753,0.39584672,0.0,0.82154906,0.40266353,0.33935577,0.94446194,0.0,0.0,0.0,0.8706663,0.1351193,0.030900855,0.5059112,0.3433357,0.0,0.57983476,0.98028934,1.0145457,0.0,0.0,0.0,0.0,0.60010314,0.5811414,0.28742918,1.1870183,0.0,0.0,0.62806445,0.40131605,0.05413742,0.77480125,0.0,0.25279796,0.14055483,0.082657054,0.0,0.0,0.520081,0.0,0.28759086,0.0,0.16431355,0.05563444,0.71775323,0.62999475,0.06263834,0.0,0.6131814,0.57142615,0.0,0.4721525,0.2970609,0.8332759,0.4024052,0.2228885,0.14888385,0.8563004,0.42692637,0.0,0.77780545,0.15861954,0.0,0.57702446,0.47295108,0.0,0.14990292,0.8786609,0.50216824,0.12281007,0.0,0.9428616,0.19508645,0.5241492,0.09683424,0.0,0.75242925,0.0,0.91570044,0.15864506,0.11307357,0.45075423,0.20091881,0.0,0.0,0.57522327,0.5619382,0.47410762,0.0,0.0,0.0,0.009381775,0.062734544,0.0,0.0,0.24238643,0.8835906,0.6998053,0.6215345,0.582911,0.85382056,0.6840599,1.474164,1.1675149,0.20554996,0.0,0.0,0.9950191,0.09334576,0.0,0.31789765,0.6610743,0.35645157,0.44743255,0.7148591,0.0,0.0,0.2354106,0.27737042,0.0,0.0,0.0,0.0,0.30243212,0.2038301,0.39583668,0.0,0.6372195,0.0,0.5298659,0.59316015,0.41231135,0.4857104,0.0,0.70347834,0.0,0.2535603,0.14051852,0.53113943,0.29387423,0.40517828,0.8073122,0.42310554,0.0,0.0,0.4334712,0.3398102,0.24566337,0.3355971,0.5997093,0.0,0.40525422,0.0,0.6829591,1.2482942,0.18238999,0.8951698,0.36457995,0.0,0.3780402,0.10518285,0.27446294,0.0041653737,0.0051008314,0.48538586,0.50772494,0.076759696,0.06662994,0.0,0.0,0.061855994,0.06190981,0.0,0.6191529,0.41073233,0.6238883,0.08119411,0.0,0.09463788,0.57385707,0.14911184,0.0,0.0,0.3011682,0.40719527,0.015768062,0.0,0.0,0.088683546,0.0,0.8183836,0.093185894,0.0,0.0
5382,0.0,0.8242158,0.5831599,0.0,0.6405123,0.45341122,0.13454077,0.6408277,0.0,0.0,0.0,0.69184834,0.254948,0.0,0.21946946,0.08524902,0.13196218,0.6674733,0.5639405,1.0089734,0.0,0.0,0.0,0.04163303,0.32085216,0.9548774,0.21826576,0.8925439,0.0,0.046919603,0.41751888,0.5070039,0.060394462,0.49810877,0.0,0.38922364,0.40738517,0.0,0.0,0.0,0.7665839,0.0,0.096368365,0.0,0.0,0.0,0.38818806,0.3752011,0.0,0.0,0.24003176,0.2353762,0.20754722,0.28717995,0.43740517,0.81145567,0.33939788,0.48070547,0.41385245,0.6963378,0.0,0.0,0.8354356,0.003930756,0.0,0.32844085,0.5576739,0.0,0.0,0.46724072,0.5756578,0.0,0.0,1.0059469,0.0,0.11047837,0.0065094717,0.0,0.59558403,0.0,0.93491495,0.061072756,0.0,0.51590544,0.0850998,0.0,0.0,0.48608872,0.8631686,0.5276002,0.021845497,0.0,0.0,0.16409825,0.15371417,0.0,0.0,0.38050815,0.6934069,0.7113714,0.25350633,0.55186254,0.8316603,0.35573286,1.4098821,1.1293347,0.009383703,0.0,0.0,0.7337703,0.2036801,0.026088849,0.04826836,0.68283826,0.540234,0.16000092,0.6460149,0.0,0.0,0.03401865,0.0,0.0,0.19220522,0.0,0.08978515,0.28305626,0.30024728,0.43807957,0.0,0.47569844,0.0,0.61064684,0.6410757,0.37415022,0.17084986,0.0113421595,0.5787897,0.0,0.25290948,0.0,0.548196,0.0,0.5455209,0.58654815,0.09193835,0.0067271534,0.0,0.50129896,0.23153204,0.51208407,0.09896607,0.35241798,0.0,0.4288023,0.0,0.9446338,0.9411642,0.36495918,1.1274562,0.21782967,0.0039953003,0.28016734,0.03546781,0.0,0.0,0.14242356,0.13459718,0.62740177,0.0,0.0483978,0.0,0.0,0.17242612,0.17827354,0.0,0.033060223,0.53647006,0.46293426,0.4123059,0.0,0.11867174,0.62802505,0.0,0.0,0.0,0.5000056,0.23934056,0.0,0.0,0.0,0.0,0.0,0.62960744,0.52513975,0.0,0.0
5408,0.13320944,0.92125666,0.14038105,0.0,0.7532687,0.124038905,0.119682096,1.0397941,0.09354648,0.0,0.0,0.62671417,0.40412715,0.091188215,0.21844913,0.24578446,0.0,0.81616104,0.993387,1.1758368,0.0,0.0,0.0,0.0,0.5844201,0.8495253,0.24189821,1.0437744,0.0,0.0,0.55772156,0.4023533,0.12098252,0.7877923,0.0,0.23819369,0.2981776,0.0,0.0,0.0,0.5872065,0.0,0.1699396,0.0,0.29231367,0.39181495,0.5258271,0.55239946,0.0,0.053500935,0.70684135,0.71677315,0.0,0.41499206,0.232633,1.0406815,0.1734678,0.47022462,0.13638112,0.71436554,0.35256848,0.0,0.76669264,0.15629603,0.0,0.478477,0.63403803,0.0,0.0,0.97663784,0.52076256,0.08075331,0.0,0.8140078,0.08648011,0.37951025,0.028654743,0.0,0.5178126,0.0,0.98956156,0.0,0.28025845,0.5059032,0.31097376,0.0,0.0,0.5371283,0.5189675,0.76589996,0.0,0.0,0.0,0.0,0.14725731,0.0,0.0,0.0,0.81829834,0.86998004,0.5519846,0.30838174,1.0901952,0.49329296,1.5105449,1.3855602,0.12674253,0.0,0.0,1.0943604,0.16968693,0.19175968,0.21781462,0.9253747,0.2741534,0.55679166,0.8204497,0.0,0.0,0.3675666,0.26211438,0.0,0.0,0.0,0.0,0.26660538,0.07415302,0.48537588,0.0,0.864245,0.004556593,0.52377,0.69612837,0.42849946,0.3285155,0.0,0.77167606,0.0,0.2152486,0.20297104,0.3583864,0.29693836,0.34080315,0.8664454,0.35715413,0.0,0.0,0.38497022,0.16494977,0.31683213,0.29783115,0.6760327,0.0,0.50143546,0.0,0.8899511,1.1482587,0.34065866,1.065057,0.4155638,0.0,0.34865096,0.0,0.27158508,0.0,0.07413666,0.4878954,0.4728089,0.0,0.12861647,0.0,0.0,0.2592797,0.0,0.0,0.53373456,0.31634483,0.66294694,0.35711965,0.0,0.0,0.25671828,0.0,0.0,0.0,0.4169212,0.1693845,0.0,0.0,0.0,0.106567554,0.0,0.8412766,0.26645613,0.0,0.0
5418,0.21933745,0.46247378,0.2867926,0.0,0.8306749,0.47970626,0.086820714,0.9027561,0.0,0.0,0.0,0.7205982,0.28024447,0.0,0.11813342,0.33818164,0.0,1.0306214,0.9238909,1.1034873,0.0,0.0,0.0,0.0,0.2875932,0.590495,0.0,1.1521964,0.0,0.07335119,0.4055079,0.71286297,0.0,0.9174815,0.0,0.35778964,0.32365263,0.0,0.0,0.0,0.63928634,0.0,0.3717274,0.0,0.21070305,0.5048797,0.8918074,0.089185186,0.19501598,0.0,0.5533235,0.45381412,0.0,0.4965723,0.33829814,1.0612838,0.47004545,0.44803065,0.3504275,0.9576452,0.1585325,0.0,0.78756946,0.56574345,0.0,0.65547824,0.69762754,0.0,0.19055195,0.52957666,0.6608117,0.34325057,0.0,1.0020434,0.0,0.51028144,0.0,0.0,1.1765007,0.0,0.70087147,0.0,0.17674406,0.3677222,0.24824595,0.0,0.0,0.3918202,0.74869573,0.41173878,0.25453615,0.0,0.0,0.5218481,0.14675325,0.0,0.0,0.5901965,0.41119993,0.86280787,0.7827348,0.67694736,1.1197788,0.2709979,1.9577787,1.1806874,0.40229768,0.0,0.098528005,0.67222387,0.023673112,0.11317461,0.76314235,0.6806378,0.3815,0.5094024,1.1310648,0.0,0.0,0.26530555,0.25094628,0.0,0.0,0.0,0.14626968,0.0,0.19729982,0.1103454,0.22687228,0.84188384,0.09096349,0.8037472,0.44007543,0.18158215,0.55272394,0.0,0.8375332,0.0,0.2601736,0.5591101,0.73554224,0.36864734,0.55010766,0.68085,0.0,0.0042517427,0.0,0.42324042,0.27716917,0.3797221,0.38029104,0.89303607,0.0,0.5645076,0.0,0.6166402,1.1966273,0.23464738,1.2851993,0.18011366,0.1451623,0.0,0.089664474,0.7881489,0.0,0.58556175,0.093844175,0.8718102,0.0,0.3433863,0.39605606,0.0,0.0,0.0,0.0,0.25863373,0.27444604,0.7658499,0.0,0.0,0.0,0.72482497,0.10921005,0.0,0.0,0.30130607,0.23943748,0.0,0.0,0.0,0.0,0.0,0.70748466,0.6883238,0.0,0.0
